getNumber,getMergedAt,getClosedAt,getCreatedAt,getUpdatedAt,getHtmlUrl,getUser().getLogin,numCommits,getBase().getSha,getBase().getLabel,getHead().getSha,getHead().getLabel,getDiffUrl,getTitle,nonAuthorCommentsCount,nonAuthorReviewsCount,closedBy,closedByAuthor,closedByBot,isFPAny,isFPLast
69,null,Mon Mar 18 15:25:07 CET 2019,Thu Jan 22 23:32:54 CET 2015,Mon Mar 18 15:25:07 CET 2019,https://github.com/smartdevicelink/sdl_java_suite/pull/69,mikeburke106,32,4d252164a1d078eb7428da4c878ccc9a67a6bf34,smartdevicelink:develop,5275667ef846c33cd8ec283ae5fae51fe4e1a07d,mikeburke106:origin/feature/refactor_rpcs,https://github.com/smartdevicelink/sdl_java_suite/pull/69.diff,Refactored RPC Design,4,0,joeygrover,FALSE,FALSE,FALSE,FALSE
22,null,Fri Oct 24 01:19:15 CEST 2014,Thu Oct 16 20:52:05 CEST 2014,Tue Oct 25 08:07:50 CEST 2016,https://github.com/smartdevicelink/sdl_java_suite/pull/22,anildahiya,3,e05905cb082efe24b0280e661c1f7519d66102e3,smartdevicelink:master,1ceb49398e358b1174b46834a090d8cb6bffc88e,anildahiya:RefactorVectorToList,https://github.com/smartdevicelink/sdl_java_suite/pull/22.diff,Refactor vector to list,3,0,null,FALSE,FALSE,TRUE,TRUE
619,null,Wed Feb 28 09:48:22 CET 2018,Fri Jan 19 17:09:26 CET 2018,Wed Feb 28 09:48:22 CET 2018,https://github.com/spacewalkproject/spacewalk/pull/619,Pajinek,2,1c236c59cc87e9dcc7f6251dbf19926a83fad033,spacewalkproject:master,776a896b1802f709fad15b7aa800fbaa2441f12f,Pajinek:spacecmd-refactoring-print,https://github.com/spacewalkproject/spacewalk/pull/619.diff,Spacecmd refactoring print,2,0,tkasparek,FALSE,FALSE,TRUE,FALSE
434,null,Tue Jun 13 22:54:06 CEST 2017,Tue Jun 21 14:16:04 CEST 2016,Tue Jun 13 22:54:06 CEST 2017,https://github.com/spacewalkproject/spacewalk/pull/434,hustodemon,2,bd892f428caf9087623e8553aff5e21e4f111373,spacewalkproject:master,cade6c8d465a2b98c25340dfcfe99bbd8a639a01,hustodemon:refactor-tree-operation-tests,https://github.com/spacewalkproject/spacewalk/pull/434.diff,Refactor tree operation tests,2,0,ggainey,FALSE,FALSE,TRUE,TRUE
372,null,Sat Jun 10 19:20:56 CEST 2017,Fri Apr 15 17:03:49 CEST 2016,Sat Jun 10 19:20:56 CEST 2017,https://github.com/spacewalkproject/spacewalk/pull/372,dincamihai,35,bd892f428caf9087623e8553aff5e21e4f111373,spacewalkproject:master,d12390970982e857efe538cf05302acfa4e28e8e,dincamihai:refactoring-reposync,https://github.com/spacewalkproject/spacewalk/pull/372.diff,Refactoring reposync,2,0,eherget,FALSE,FALSE,FALSE,FALSE
330,null,Mon Jan 25 17:52:39 CET 2016,Wed Dec 16 17:28:35 CET 2015,Mon Jan 25 17:52:39 CET 2016,https://github.com/spacewalkproject/spacewalk/pull/330,renner,4,693bb52a4e6e6939dda81ee46485ce992ec9ea87,spacewalkproject:master,3a632b464aff2a3d23528d406a2eebc13e6b3049,renner:master-refactor-nav-menu,https://github.com/spacewalkproject/spacewalk/pull/330.diff,Refactor rendering of the navigation menu markup,2,1,ggainey,FALSE,FALSE,FALSE,FALSE
321,null,Sun Jan 24 22:42:38 CET 2016,Wed Nov 25 17:54:05 CET 2015,Fri May 06 11:56:24 CEST 2016,https://github.com/spacewalkproject/spacewalk/pull/321,moio,3,693bb52a4e6e6939dda81ee46485ce992ec9ea87,spacewalkproject:master,4a884fcd3b271e135ca3720adfaa1f5fc271c6f6,spacewalkproject:refactor-satellite-entitlement,https://github.com/spacewalkproject/spacewalk/pull/321.diff,Refactor the Satellite entitlement,1,0,ggainey,FALSE,FALSE,FALSE,FALSE
284,null,Tue Jul 03 11:56:17 CEST 2018,Wed Jul 22 10:01:45 CEST 2015,Tue Jul 03 11:56:17 CEST 2018,https://github.com/spacewalkproject/spacewalk/pull/284,hustodemon,11,ba3c90b309c8da4b5142c5b4650b2d2128ed5840,spacewalkproject:master,9daec2d63bf5f823bba300ac74cee2006fc02f57,hustodemon:upstream-cobbler,https://github.com/spacewalkproject/spacewalk/pull/284.diff,"Cobbler Distro metadata fixing & refactoring, Improving kernel options handling",5,0,jdobes,FALSE,FALSE,TRUE,TRUE
1071,null,Thu Apr 03 12:16:27 CEST 2014,Tue Apr 01 12:54:12 CEST 2014,Sat Jul 05 16:43:22 CEST 2014,https://github.com/sparklemotion/nokogiri/pull/1071,knu,18,ed4ff493fdbca588e0701ef8216782376effe0e7,sparklemotion:master,a57570158c7c09a01ec605efd8b12e35e628b5bf,sparklemotion:refactor-cross_rubies,https://github.com/sparklemotion/nokogiri/pull/1071.diff,Refactor cross rubies,1,0,knu,TRUE,FALSE,TRUE,TRUE
1237,null,Thu Oct 11 18:08:40 CEST 2018,Sun Sep 30 13:31:02 CEST 2018,Thu Oct 11 18:08:40 CEST 2018,https://github.com/spotify/helios/pull/1237,refactormachine,2,abc7a91e8a4f20e20d044bd9f8d807d28590cd93,spotify:master,3cef863a2935519edfd407c39504c970afd51e27,refactormachine:refactor-JobCreateCommand,https://github.com/spotify/helios/pull/1237.diff,Refactor (JobCreateCommand::run) - extract argument parsing helper methods.,1,0,davidxia,FALSE,FALSE,FALSE,FALSE
1210,null,Mon Aug 20 19:26:22 CEST 2018,Mon Mar 19 21:19:24 CET 2018,Wed Oct 17 23:05:37 CEST 2018,https://github.com/spotify/helios/pull/1210,mattnworb,4,1d43cdd8ed2b293feb294265340ad480046469e9,spotify:master,28725c595e4a72ab9fa124e538a9741bcd163de7,spotify:mattbrown/refactor-access-token-supplier,https://github.com/spotify/helios/pull/1210.diff,refactor GoogleCredentialsAccessTokenSupplier,1,0,mattnworb,TRUE,FALSE,TRUE,TRUE
989,null,Thu Oct 20 16:52:17 CEST 2016,Sat Sep 24 14:33:41 CEST 2016,Thu Oct 20 16:52:17 CEST 2016,https://github.com/spotify/helios/pull/989,feroozkhanchintu,4,a5d8e6bb79cb245ddbca9f2cd9a86e6e5ac914e9,spotify:master,37c90388157f0508b1b3ef3a19b113517e129447,feroozkhanchintu:master,https://github.com/spotify/helios/pull/989.diff,Refactored Long Method,0,1,davidxia,FALSE,FALSE,FALSE,FALSE
922,null,Fri Jan 13 16:56:51 CET 2017,Thu May 19 15:46:55 CEST 2016,Wed Oct 17 23:05:55 CEST 2018,https://github.com/spotify/helios/pull/922,davidxia,21,35c0321153aa14ef27b9b8e788f21f10d906f685,spotify:master,22cd64327e44b66f6d787bb9adc7be06d01329ee,spotify:dxia/refactor-temp-jobs,https://github.com/spotify/helios/pull/922.diff,WIP: helios-testing: refactor with breaking changes,6,21,davidxia,TRUE,FALSE,FALSE,FALSE
759,null,Wed Dec 09 00:15:32 CET 2015,Fri Nov 20 22:01:31 CET 2015,Wed Dec 09 17:16:19 CET 2015,https://github.com/spotify/helios/pull/759,mattnworb,9,ac450ca46c8c70dc8a6a3c30d1d61712ab786bdb,spotify:master,919fefc18a6e1384af50ec7dbb93af4c1dbe5c0c,spotify:drd-tests,https://github.com/spotify/helios/pull/759.diff,refactor client auth to improve testability,4,3,mattnworb,TRUE,FALSE,TRUE,FALSE
565,null,Mon Jun 03 16:39:48 CEST 2019,Mon May 13 12:13:32 CEST 2019,Mon Jun 03 16:39:48 CEST 2019,https://github.com/spring-cloud/spring-cloud-commons/pull/565,chuntaojun,3,10e93d3ef740a3a4c7d67283f5f275823fafcbb5,spring-cloud:master,8e7af2c2482516b3091b559a323a33962b784125,chuntaojun:develop,https://github.com/spring-cloud/spring-cloud-commons/pull/565.diff,refactor(spring-cloud-commons): Change the Event listened by Abstract…,0,1,chuntaojun,TRUE,FALSE,FALSE,FALSE
1120,null,Fri Sep 14 15:12:54 CEST 2018,Mon Aug 27 18:56:38 CEST 2018,Fri Sep 14 15:12:54 CEST 2018,https://github.com/spring-cloud/spring-cloud-config/pull/1120,juanpablo-santos,22,0395ad06cb39b64243707e0043fbdab2de1c8c21,spring-cloud:2.0.x,a292311b2d0aba46ce8476dfa1b3e304b556d860,juanpablo-santos:gitea-gogs-support-with-property-path-notification-extractor-refactor,https://github.com/spring-cloud/spring-cloud-config/pull/1120.diff,Gitea and Gogs support + [Github|Gitlab|Gitee]PropertyPathNotificationExtractor refactor,3,0,juanpablo-santos,TRUE,FALSE,FALSE,FALSE
3614,null,Tue Jan 21 16:47:16 CET 2020,Mon Nov 04 23:45:02 CET 2019,Tue Jan 21 16:47:16 CET 2020,https://github.com/spring-cloud/spring-cloud-dataflow/pull/3614,mminella,7,044512a1cf4b34ac972087cd5feda23dbe8b5dc1,spring-cloud:master,a3a335f2196ff7dfd2fbee7d8b43803b90450a61,mminella:manifest_jpa,https://github.com/spring-cloud/spring-cloud-dataflow/pull/3614.diff,Refactored task manifest persistence to use JPA,4,24,sabbyanandan,FALSE,FALSE,TRUE,FALSE
3234,null,Wed May 15 23:22:45 CEST 2019,Wed May 15 06:04:49 CEST 2019,Wed May 15 23:22:45 CEST 2019,https://github.com/spring-cloud/spring-cloud-dataflow/pull/3234,chrisjs,2,7f9b9c9738e3c0ff583f71af15754b3c87bcb72a,spring-cloud:master,3033daa8cac787ec5358c9099fd2de876e75778f,chrisjs:gh_3229,https://github.com/spring-cloud/spring-cloud-dataflow/pull/3234.diff,Refactor reference-guide to point to the doc fragments in the Microsite,0,6,chrisjs,TRUE,FALSE,TRUE,TRUE
2880,null,Wed Feb 13 17:05:59 CET 2019,Tue Feb 12 17:46:13 CET 2019,Wed Feb 13 17:06:04 CET 2019,https://github.com/spring-cloud/spring-cloud-dataflow/pull/2880,cppwfs,2,cd6b90fcd0b5fb0bdef92dd155ce933aecd35583,spring-cloud:master,15b36217daa9c2d18cb7b4fbaf88c3c648de6dec,cppwfs:SCDF-2768,https://github.com/spring-cloud/spring-cloud-dataflow/pull/2880.diff,Refactor DefaultTaskExecutionService's constructor,3,4,ilayaperumalg,FALSE,FALSE,TRUE,TRUE
2718,null,Fri Jan 18 01:31:48 CET 2019,Wed Dec 26 02:16:57 CET 2018,Fri Nov 22 11:29:40 CET 2019,https://github.com/spring-cloud/spring-cloud-dataflow/pull/2718,sylank,2,33ffe193d92687d6c574f396a469c0192bf6a1f6,spring-cloud:master,e7fb71d18cf96387a79de67dd0105272d821147d,sylank:issue-2466,https://github.com/spring-cloud/spring-cloud-dataflow/pull/2718.diff,Refactor constructor of DefaultTaskService #2466,3,8,markpollack,FALSE,FALSE,TRUE,TRUE
872,null,Tue Sep 13 15:07:12 CEST 2016,Tue Sep 13 11:51:56 CEST 2016,Tue Sep 13 15:07:16 CEST 2016,https://github.com/spring-cloud/spring-cloud-dataflow/pull/872,ericbottard,5,ff4d27e3cab6446b9c471e67316880c6b3605650,spring-cloud:master,349131983ca59b01e4474481fb2c56ba3140dcfb,ericbottard:issue_852_rebased,https://github.com/spring-cloud/spring-cloud-dataflow/pull/872.diff,Refactor CL creation in metadata resolver,2,2,ilayaperumalg,FALSE,FALSE,TRUE,TRUE
863,null,Mon Sep 12 22:25:05 CEST 2016,Fri Sep 09 18:03:11 CEST 2016,Tue Sep 13 09:24:48 CEST 2016,https://github.com/spring-cloud/spring-cloud-dataflow/pull/863,ericbottard,3,f0298a792111c09131f9c9f7d1663b77fcfe5ef3,spring-cloud:master,38ecc4b37429d8edab6b943eb5860115826ebfdd,ericbottard:issue_855_metadata_strategy,https://github.com/spring-cloud/spring-cloud-dataflow/pull/863.diff,Refactor ApplicationMetadataResolver,2,8,ilayaperumalg,FALSE,FALSE,TRUE,TRUE
31,null,Tue Aug 11 21:58:07 CEST 2015,Tue Aug 11 00:34:08 CEST 2015,Tue Aug 11 21:58:07 CEST 2015,https://github.com/spring-cloud/spring-cloud-dataflow/pull/31,pperalta,2,8ef07a1a55edd0c42235432f06b18cd0d6de55c5,spring-cloud:master,bc8107420de84cb9d6b536d7334a0a1f74fc276a,pperalta:abstract-parser,https://github.com/spring-cloud/spring-cloud-dataflow/pull/31.diff,Refactor Stream/Task parsing,3,1,markfisher,FALSE,FALSE,TRUE,TRUE
17,null,Fri May 26 20:32:48 CEST 2017,Thu May 25 20:10:33 CEST 2017,Fri May 26 20:32:48 CEST 2017,https://github.com/spring-cloud/spring-cloud-gcp/pull/17,viniciusccarvalho,3,2d28b5748cd285b5be6de373675f107ab6f2ff13,spring-cloud:master,d586812ea4cc0133f8aa2d9f60c7b79037c70b1e,viniciusccarvalho:GH-9,https://github.com/spring-cloud/spring-cloud-gcp/pull/17.diff,Refactor of modules,8,37,artembilan,FALSE,FALSE,TRUE,TRUE
222,null,Thu Jan 31 19:05:42 CET 2019,Thu Aug 09 22:10:35 CEST 2018,Thu Jan 31 19:05:46 CET 2019,https://github.com/spring-cloud/spring-cloud-kubernetes/pull/222,gfoster1,6,933474874b130151fe7d223f9f20f4f5a9d940a3,spring-cloud:master,67098cb8cc75dac4ce5fb70411d20a56e6b19a0e,gfoster1:v1.0.0.RC1,https://github.com/spring-cloud/spring-cloud-kubernetes/pull/222.diff,refactoring discovery client,5,1,spencergibb,FALSE,FALSE,TRUE,FALSE
443,null,Fri Aug 21 19:37:35 CEST 2015,Thu Jul 16 04:04:24 CEST 2015,Tue Sep 29 22:40:18 CEST 2015,https://github.com/spring-cloud/spring-cloud-netflix/pull/443,spencergibb,7,691771a13dfea9545a67b4c71f5862ce79435d56,spring-cloud:master,2b5983adcaa907534869ad32a2d8049a114c18fa,spring-cloud:zuul-httpclient,https://github.com/spring-cloud/spring-cloud-netflix/pull/443.diff,refactor RibbonCommand to an interface and factory,1,1,spencergibb,TRUE,FALSE,FALSE,FALSE
399,null,Mon Jan 08 10:11:46 CET 2018,Thu Jan 04 21:42:56 CET 2018,Mon Jan 08 10:11:50 CET 2018,https://github.com/spring-cloud/spring-cloud-skipper/pull/399,markpollack,2,78554fd53e239794267e3bf1478873e8c44096be,spring-cloud:master,d4c58aac12edf36003972fa4ec5acf89ad1c26f0,markpollack:GH-384,https://github.com/spring-cloud/spring-cloud-skipper/pull/399.diff,Refactor ReleaseAnalyzer,2,11,jvalkeal,FALSE,FALSE,TRUE,TRUE
366,null,Wed Feb 24 22:55:35 CET 2016,Mon Feb 22 22:48:40 CET 2016,Wed Feb 24 22:55:39 CET 2016,https://github.com/spring-cloud/spring-cloud-stream/pull/366,pperalta,2,492522f1f980fcaed80da047eebabb9813d210de,spring-cloud:master,05a4ee909cff7b2adda418d09edf1a670b4f682d,pperalta:partition-refactor-pr,https://github.com/spring-cloud/spring-cloud-stream/pull/366.diff,Partition handling refactoring,1,2,markfisher,FALSE,FALSE,TRUE,TRUE
155,null,Fri Oct 23 14:41:33 CEST 2015,Mon Oct 19 13:41:55 CEST 2015,Fri Oct 23 14:41:33 CEST 2015,https://github.com/spring-cloud/spring-cloud-stream/pull/155,ilayaperumalg,2,4bec17ca1c1fb6ca4fc351f19c0a770c37a85700,spring-cloud:master,f08f5ca8d05483ed094ba1c1cb83c2286ba220c6,ilayaperumalg:refactor-msg-converters,https://github.com/spring-cloud/spring-cloud-stream/pull/155.diff,Refactor message converter config,2,2,ilayaperumalg,TRUE,FALSE,FALSE,FALSE
64,null,Mon Aug 10 02:46:44 CEST 2015,Thu Aug 06 23:15:14 CEST 2015,Mon Aug 10 12:48:32 CEST 2015,https://github.com/spring-cloud/spring-cloud-stream/pull/64,dturanski,3,31daf48cc296397693eac844e2e53aa2637a84fe,spring-cloud:master,b3b38276578fa9c9a08353f96863c2982ffda0ac,dturanski:use-si-codec,https://github.com/spring-cloud/spring-cloud-stream/pull/64.diff,Refactored Binder and Codec configuration,2,13,mbogoevici,FALSE,FALSE,TRUE,TRUE
43,null,Fri Jul 24 21:11:24 CEST 2015,Thu Jul 23 22:48:53 CEST 2015,Fri Jul 24 21:11:24 CEST 2015,https://github.com/spring-cloud/spring-cloud-stream/pull/43,dturanski,6,47c880d9fc13668a03603ba2b04e8c8171e5ab2f,spring-cloud:master,c4173b978f0e584ffe4bca3e32fb3b68f4b9b5db,dturanski:XD-3270,https://github.com/spring-cloud/spring-cloud-stream/pull/43.diff,Xd 3270 Refactor ModuleRegistry API,1,16,markfisher,FALSE,FALSE,TRUE,TRUE
393,null,Wed Jun 27 14:58:37 CEST 2018,Wed Jun 13 17:30:42 CEST 2018,Wed Jun 27 14:58:42 CEST 2018,https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/pull/393,UltimaPhoenix,4,ca2983c8812ef8054c3b939a555ffd82953d3c08,spring-cloud:master,3a0e7b5c47792464bbd963aa5320d25ed690a1ad,UltimaPhoenix:master,https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/pull/393.diff,JUnit test fix/polishing/refactoring,4,0,sobychacko,FALSE,FALSE,TRUE,TRUE
470,null,Fri Oct 07 16:30:04 CEST 2016,Thu Oct 06 21:16:59 CEST 2016,Fri Mar 17 19:23:29 CET 2017,https://github.com/spring-projects/spring-amqp/pull/470,garyrussell,2,1f0287e85757c6b3dab4bbb64ed1a1bae4d05872,spring-projects:master,625ae24ce39e8c4194a5ded4953df9b5c7042d56,garyrussell:AMQP-650,https://github.com/spring-projects/spring-amqp/pull/470.diff,AMQP-650: AsyncRabbitTemplate Refactoring,2,3,artembilan,FALSE,FALSE,TRUE,TRUE
3698,null,Tue May 26 12:18:12 CEST 2020,Sun Apr 19 23:49:00 CEST 2020,Tue May 26 12:18:13 CEST 2020,https://github.com/spring-projects/spring-batch/pull/3698,dimitrisli,2,bd016a94440025bc13070ac7e1f929570f7d03df,spring-projects:master,66b45f960db92947430d9e1463c255941574f680,dimitrisli:3644-item-processor-doc-refactoring,https://github.com/spring-projects/spring-batch/pull/3698.diff,[#3644] Item processor documentation refactoring,1,0,benas,FALSE,FALSE,TRUE,TRUE
283,null,Sat Mar 01 00:35:40 CET 2014,Thu Feb 27 06:35:28 CET 2014,Sat Mar 01 00:35:40 CET 2014,https://github.com/spring-projects/spring-batch/pull/283,chrisjs,2,43d1b6eafb864759b6337f79c0d17659a462e4fe,spring-projects:master,e99fbc647d7108994524a75f134cbc009fe0def5,chrisjs:BATCH-2127,https://github.com/spring-projects/spring-batch/pull/283.diff,BATCH-2127: Refactor JSR Properties for outside of parsing use cases,1,2,mminella,FALSE,FALSE,TRUE,TRUE
29,null,Fri Jun 08 16:03:23 CEST 2012,Fri Jun 08 15:03:10 CEST 2012,Fri Jun 08 16:03:24 CEST 2012,https://github.com/spring-projects/spring-batch/pull/29,davidthexton,6,3f58444926f2566047a1487ff09cf4bf28a28bf2,spring-projects:master,b52c72fb8d17afd11e938028bf10716172fc41c2,davidthexton:BATCH-1860,https://github.com/spring-projects/spring-batch/pull/29.diff,BATCH-1860 - Fix tests (Derby queries now involve sub-query for ordering) and refactor superclass test to reflect that table alias is now present by default (changed as all but one subclass required the table alias),1,0,dsyer,FALSE,FALSE,TRUE,TRUE
20805,null,Thu Apr 09 14:06:13 CEST 2020,Thu Apr 02 03:45:02 CEST 2020,Thu Apr 09 16:06:08 CEST 2020,https://github.com/spring-projects/spring-boot/pull/20805,mikesmithson,4,66411541480341811704caa40ce7e6d24743eed1,spring-projects:master,13e740647ea25e182a813c7c8459f835009321bf,mikesmithson:refactor-conventions-plugin,https://github.com/spring-projects/spring-boot/pull/20805.diff,Refactor ConventionsPlugin class,1,6,wilkinsona,FALSE,FALSE,FALSE,FALSE
12428,null,Wed Mar 14 23:02:34 CET 2018,Sun Mar 11 00:13:31 CET 2018,Thu Mar 15 00:01:15 CET 2018,https://github.com/spring-projects/spring-boot/pull/12428,atelechev,2,eb68bd21858572dbc6b69223df51f1617b8fb1d7,spring-projects:master,b7213199965fb60eb184c03ff1f8c42071518283,atelechev:atelechev/refactor-spring-boot-json-parsers,https://github.com/spring-projects/spring-boot/pull/12428.diff,Refactor spring-boot JSON parsers,1,0,philwebb,FALSE,FALSE,TRUE,FALSE
9781,null,Tue Jul 25 09:54:46 CEST 2017,Tue Jul 18 18:30:58 CEST 2017,Tue Jul 25 09:55:52 CEST 2017,https://github.com/spring-projects/spring-boot/pull/9781,ghost,8,a57e6495dd6a2c904f5b2b154ba7ff55e07a4e7e,spring-projects:master,537773362d9926ce5ef79421b37c14c5e0f77d3f,null,https://github.com/spring-projects/spring-boot/pull/9781.diff,Refactor and polish with Java 8 idioms,1,0,philwebb,FALSE,FALSE,TRUE,TRUE
1060,null,Mon Jun 09 20:49:17 CEST 2014,Mon Jun 09 18:40:53 CEST 2014,Fri Jun 13 14:42:55 CEST 2014,https://github.com/spring-projects/spring-boot/pull/1060,akhikhl,2,bc85f388aaa09c51a617de16f7411e1b2d8a3522,spring-projects:master,bd2e06216ef7bab42c0c33d31f72da6c4b87e988,akhikhl:master,https://github.com/spring-projects/spring-boot/pull/1060.diff,Refactoring JettyEmbeddedServletContainerFactory for better third-party gradle plugin integration,1,0,philwebb,FALSE,FALSE,TRUE,FALSE
53,null,Tue May 10 18:41:33 CEST 2016,Fri Apr 29 10:55:57 CEST 2016,Tue May 10 18:41:33 CEST 2016,https://github.com/spring-projects/spring-data-cassandra/pull/53,mp911de,5,24e3788ae4a44756aff92abef4473c530ca889f1,spring-projects:master,6401ca92c462c3106cd93f34d9e8bdef9aefe385,mp911de:issue/DATACASS-247,https://github.com/spring-projects/spring-data-cassandra/pull/53.diff,DATACASS-280 - Refactor Cassandra query execution and mapping to consolidate mapping,1,15,mp911de,TRUE,FALSE,TRUE,TRUE
223,null,Mon Sep 16 16:25:59 CEST 2019,Sun Oct 28 11:51:30 CET 2018,Mon Sep 16 16:26:00 CEST 2019,https://github.com/spring-projects/spring-data-elasticsearch/pull/223,Guchman,3,b6fa4c8a74c98909aeff248c317ee14e76dd74ae,spring-projects:master,829c5c28c64d44b7f8deff87705d3ad491f3cd6d,Guchman:DATAES-494-templates-refactoring,https://github.com/spring-projects/spring-data-elasticsearch/pull/223.diff,DATAES-494 - ElasticTemplates refactoring.,2,0,xhaggi,FALSE,FALSE,TRUE,TRUE
79,null,Thu Jul 19 15:36:12 CEST 2018,Wed Jul 18 14:34:03 CEST 2018,Thu Jul 19 15:36:14 CEST 2018,https://github.com/spring-projects/spring-data-jdbc/pull/79,schauder,3,c412aad6b85ffd2e73156f5d7f2c2a9b6a6faadd,spring-projects:master,1e04263d5c0e200763a8fda7d29ff65c944838ff,spring-projects:issue/DATAJDBC-227,https://github.com/spring-projects/spring-data-jdbc/pull/79.diff,DATAJDBC-227 - Refactored JdbcEntityWriter and DbActions.,1,6,mp911de,FALSE,FALSE,TRUE,TRUE
25148,null,Fri May 29 19:12:48 CEST 2020,Thu May 28 12:11:22 CEST 2020,Fri May 29 19:12:48 CEST 2020,https://github.com/spring-projects/spring-framework/pull/25148,midumitrescu,3,d706899b7eccd181dee4bad1c05a97a309855d27,spring-projects:master,e59b90240ef5e4c9a2ba799b3f48aab3ebefa5de,midumitrescu:master,https://github.com/spring-projects/spring-framework/pull/25148.diff,Refactoring for MockServerHttpRequest,1,1,rstoyanchev,FALSE,FALSE,FALSE,FALSE
1941,null,Tue Sep 04 14:53:37 CEST 2018,Fri Aug 24 08:36:37 CEST 2018,Tue Sep 04 14:53:38 CEST 2018,https://github.com/spring-projects/spring-framework/pull/1941,antkorwin,8,9614817e884367da0c20539da5391968d74a0b51,spring-projects:master,1a08345c0cbbefc331a4c96fbdb63bc52b90203c,antkorwin:SPR-17211,https://github.com/spring-projects/spring-framework/pull/1941.diff,Spr-17211 - async tests refactoring,4,5,sbrannen,FALSE,FALSE,TRUE,TRUE
1493,null,Thu Aug 17 09:46:42 CEST 2017,Fri Aug 04 00:18:14 CEST 2017,Thu Aug 17 09:46:49 CEST 2017,https://github.com/spring-projects/spring-framework/pull/1493,tminussi,2,2677bab560ac7f26dc435d6502c1f8fab13200ef,spring-projects:master,ac875f362a85cba3b159b68f79ccb3058d6f028c,tminussi:spr-refactors-to-java-8,https://github.com/spring-projects/spring-framework/pull/1493.diff,Refactor of small pieces of code to java 8 for better readability,3,0,snicoll,FALSE,FALSE,FALSE,FALSE
1360,null,Tue Mar 21 16:31:10 CET 2017,Tue Mar 21 03:00:48 CET 2017,Wed Apr 05 20:46:18 CEST 2017,https://github.com/spring-projects/spring-framework/pull/1360,rstoyanchev,4,6f075c9060ece6d37efeab0a5f3a0a8fe9842c80,spring-projects:master,f56c2420eec5aa8e2dc240e426c6fd7283b56706,rstoyanchev:http-codec-refactoring,https://github.com/spring-projects/spring-framework/pull/1360.diff,ServerHttpMessage[Reader|Writer] refactoring,1,0,rstoyanchev,TRUE,FALSE,FALSE,FALSE
1113,null,Wed Jul 20 10:11:29 CEST 2016,Sat Jul 16 02:03:28 CEST 2016,Wed May 10 17:10:35 CEST 2017,https://github.com/spring-projects/spring-framework/pull/1113,khatchad,4,2029b6e0b7e6e9e70bb6aaffd789fee79b22d177,spring-projects:master,5793e4047051bec0110bfc68d7303f6f080872aa,ponder-lab:master,https://github.com/spring-projects/spring-framework/pull/1113.diff,Applied skeletal implementation to interface migration automated refactoring,1,0,bclozel,FALSE,FALSE,TRUE,FALSE
1333,null,Mon Mar 27 15:35:35 CEST 2017,Tue Feb 21 15:51:14 CET 2017,Mon Mar 27 17:21:03 CEST 2017,https://github.com/spring-projects/spring-framework/pull/1333,stonio,2,6242e30539334a04524090d5d1fd142d408085c8,spring-projects:master,c424c36391d2c577c139addc70c621f057e022df,stonio:patch-2,https://github.com/spring-projects/spring-framework/pull/1333.diff,CollectionToObjectConverter - Refactor with Collection#isEmpty(),1,0,snicoll,FALSE,FALSE,TRUE,TRUE
1163,null,Mon Sep 12 11:26:05 CEST 2016,Thu Sep 08 11:44:56 CEST 2016,Mon Sep 12 11:26:05 CEST 2016,https://github.com/spring-projects/spring-framework/pull/1163,sdeleuze,4,10e157a5a23e362fac1575fd2c32c7664549edc7,spring-projects:master,f1e52bbeb1ef8e727d77065783d0323fcafdeee1,sdeleuze:SPR-14557,https://github.com/spring-projects/spring-framework/pull/1163.diff,Refactor how hints (like JsonView) are passed to codecs,4,0,sdeleuze,TRUE,FALSE,FALSE,FALSE
1142,null,Thu Aug 25 14:39:01 CEST 2016,Thu Aug 25 14:17:08 CEST 2016,Thu Aug 25 14:46:02 CEST 2016,https://github.com/spring-projects/spring-framework/pull/1142,poutsma,2,41f7680e201aba8507bc7d55002ac49620aea6dd,spring-projects:master,bc42afe5adcd369d7bc892900d22fe934364cbce,poutsma:server_side_event,https://github.com/spring-projects/spring-framework/pull/1142.diff,Refactored SseEvent to ServerSideEvent,1,0,poutsma,TRUE,FALSE,FALSE,FALSE
1123,null,Wed Jul 27 19:10:21 CEST 2016,Wed Jul 27 16:49:04 CEST 2016,Mon Sep 12 22:56:12 CEST 2016,https://github.com/spring-projects/spring-framework/pull/1123,violetagg,3,fffea060565a212eb95b4c767a3d1cb111d0a62a,spring-projects:master,90cd8958f83cda058d82a838c3a365307f89e931,violetagg:flush-last-element,https://github.com/spring-projects/spring-framework/pull/1123.diff,Refactor AbstractResponseBodyFlushProcessor states,1,0,rstoyanchev,FALSE,FALSE,TRUE,TRUE
25199,null,Tue Jun 09 23:48:02 CEST 2020,Sat Jun 06 17:46:56 CEST 2020,Tue Jun 09 23:48:18 CEST 2020,https://github.com/spring-projects/spring-framework/pull/25199,97e57e,2,f860b35df8c3a8c14feb879ab776964b13ced257,spring-projects:master,e0c1ac8b0eaf17df23da2bafc5c2905c3e382804,97e57e:refactor-beans-factory,https://github.com/spring-projects/spring-framework/pull/25199.diff,Refactor method name dispatching to switch statements in AutowireUtils,1,0,sbrannen,FALSE,FALSE,TRUE,TRUE
